label,text
1,"I can lose weight, but you’ll always be a cunt ♥️ Don’t come at me, I will shut you the fuck down https://t.co/ZuGw6sqK6L"
0,Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.
0,When you send nudes in public knowing people can see cause you know your shit is A1
0,@TomiLahren Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!
0,"@RabbitsTea That woman is a grade A, attention seeking cunt of the highest order."
0,@Scouse_ma oh haiiiiiii 🌚
1,@AnisaJomha ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt
0,Don't mind me... I'm just waiting for @Scouse_ma to start ranting 🌚
0,ME : WANNA STUDY CHAROT PHONE : NO LIZA ME :HEY SKANK YOU KNOW NOTHING ABOUT ME AND MY FAMILY'S STORY YOU'RE PATHETIC INSECURE LOSER
0,Might thrown a coffee in with it 😇 https://t.co/u6Us8yDSv8
0,"I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw"
1,"How many feminists does it take to change a lightbulb? Trick question, feminists can't change anything"
0,lol this literally doesn't do shit. Maybe learn how you can be better? 'Not all men' is such a fucking cop out https://t.co/SDpnhyY80R
1,That bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe
0,"Pro Tip- Stop waiting for me to care, it's not gonna to happen"
1,@libblyfolfaxu fake ass bitch just like Kylie hoe https://t.co/nlG97DGBjv
0,Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores
1,wow that bitch is tweeting hard like her 'good heart' makes it look like she wasn't involved in the coverup- everybody knows she's a ho!
0,When the gangbang goes horribly wrong https://t.co/yfttbfM60W
0,"Im not a hoe and you not gone treat me like one, people don’t understand that. 🤦🏾‍♂️"
0,@MagicaHalfNegro Ty Davis did you just Not All Men me
0,Couldn't have said it better #YesAllMen http://t.co/0GhYkhEEoD
0,"And lets be real, if you “not all men” me, thats an instablock fam, coz being dismissive is part of the problem"
0,"@davereaboi @realDonaldTrump Stupid as, it dosent make the mullas angry, the hole nation is angry"
1,"Always remember... When one door closes, 2 more vaginas open"
0,"#IHearYou After sharing 'me too', seeing all of the i hear you tweets when I was expecting more Not all men.... sincerely, Thank you"
0,If you wonder what skank beat is https://t.co/lXYaPJEkHC
1,"500,000 angry Democrat women swarm Hollywood to protest rampant rape, misogyny and sexism Oh, wait............. Ne… https://t.co/8UZToh3opq"
0,I hate when people looking at you with their bag on the train seat like yes stupid ho I want the seat
0,I hate it when people say they're never gonna talk to me again... And then they do...
1,Women.....Can't live with them......Can't shoot them.
1,how u gonna talk about how men r trash and rape culture but u out here laughing abt a girl u hated in high school getting raped bitch fuck u
1,Fox’s “hysterical female” rears her head in this season’s cautionary tale about what happens when men give women too much power. #AHSCult
0,When your friend owes you money and they're taking a little too long to pay you back https://t.co/wReKiIdH0c
0,I'm my only liability
0,@Trevornoah good you slag. Comedy Central hasn’t been about comedy since 2004 https://t.co/1sFxssgYiO
1,"In my lifetime I've called some women whores, a bitch a dirty boy a hoe open up the pussy store. Pimp C"
0,"@asadowaisi @scroll_in Absolutely right, I can understand your problem, If the SC verdict on Ram🚩 lala then you won't able to sleep. Because True is always wins.🙏🙏"
0,"Not all men. Rather, all men and women - - and journalists - - working in Hollywood."
0,@azizdjamel161 Rape comes in many different forms. In the Muslim world women are blamed if they are raped and are blamed if they're not dressed modestly.
1,@rosemcgowan Everyone knows women are too dramatic and hysterical. https://t.co/57Ecd8LyVh
1,RT @JWMofficial: You're wearing yoga pants to show off your ass. Don't give me this bull shit 'they're comfy!' we all know the truth ladies #ASS #ASS #ASS
1,@beefy_girl hey bitch stop selling yourself to @INCIndia run cunt run https://t.co/3fGwEW8Loa
0,"@The_Hallam38 @jodielouise812 Ps - Andy, I’ll meet you at the Ram in town for the Rams game today. Really excited for this one!"
1,You mother fucking piece of trash stupid fucking idiot hoe i hope you fucking die in hell son of a father fucking fuck bitch whore you fucki
0,When she sees your dick for the first time and it's bigger than she expected https://t.co/6Vq68t2r7C
1,I only follow pretty girls that live close enough to fuck ☺️ https://t.co/ORwjY0bcbT
1,"@butwhybewhy First of all bitch fuck u, second of all we BOTH hoes 😴"
1,@sofiasfaIcones seth robbed my pussy 💘💘 oomf sweetie im so sorry that u have to deal with this annoying bitch
0,@Swamy39 Then please hurry you have only 386 days left to build Shree Ram's Temple &; a hospital across Saryu.
1,Fuck you Mrs may you cunt had enough of your weasel face just find a hole and die in it please.
0,'How do you live with yourself?' https://t.co/gdY4lPtVI5
0,RT @amyriding98: Why are guys expected to text girls first? #equalrights #yesallmen
1,"@KristenBowen3 @MariaVermeule bitch if u dont hop off my dick and go do somethin with yo loud mouth ass , mothball… https://t.co/5Zioz4R8Ew"
0,@Flowabelle @cryptoriana wait are you saying that the canine birth canal is not a puppy sized hole in the mother's belly?
0,If anyone calls you a slut or a whore we'll stop them by calling them another insult. You go girl. And if you can… https://t.co/yoNEpVaZ25
0,EVERYDAY YOU SHOVE 'NOT ALL MEN' DOWN THE THROATS OF WOMEN TALKING ABOUT THEIR EXPERIENCES. ARE YOU NOT TIRED? ARE YOU NOT FREAKING TIRED??
1,Its a good thing I always wear a glove on my left hand because if I EVER had to touch hands with a woman my IQ would totally drop to 0 Lol
1,to all those cunts who see my tweets and don’t like or comment can suck my ass exept those couple peeps but bitch you know who you are
0,Tell you one thing-- I've seen more'n enough dick and balls tonight to last me a lifetime.
1,Nutting inside a bitch is rape ???
0,FFS you're such a loser 😊 https://t.co/hYNJnOy1E5
1,the most worthless whore and bastard CUNT on https://t.co/uLqeF67erG.
0,no u told me im a cunt bc i didnt report my rape to police when i was 6. https://t.co/Av4czY30dB
0,"Always remember, it's not whether you can or you can't, but that nobody gives a fuck either way"
1,What a suprise my Ex Wife is being a Whore for haloween wait until the kids turn 18 karen FUCK YO.u Whore Bitch You Lying Steali
0,@Brian_Glow Aye every cunt can see yer a pure irrelevance other than the rangers twitter maws n da’s that follow follow you hahhaha
0,underneath it all i’m held captive by the hole inside i’ve been holding back for the fear that you might change your mind
0,@FockerRN529 It’s hysterical him watching that woman and eating chicken
0,Talent- Pissing people off by just existing
0,Only you hoe
0,RT @valentinaveshi: @Yourfuckboy1 I am flattered tbh. I got an orgasm just by thinking of it you really are good at this.
1,fat cunt ass bitch burn in hell https://t.co/1KgQA6M4Ku
0,@ZoeJardiniere It's not just men. I read recently about a woman who was 'hysterical' after being raped. I don't kno… https://t.co/QMv2KLXrCd
0,"Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is"
0,When you're dropping subtle hints that you need to be eaten out https://t.co/skCZ0Tbhzn
0,Walking around with a half hard dick all day is a really good look on me
0,RT @valentinaveshi: It's not her fault that your dick is extra special. It makes people daydream ya know? xp https://t.co/fdNsjTRtag
1,@RepWilson i have diarrhea that smells better THAN u spook nigger coon cunt pig whore and fuck ur faggoty ass hat bitch dyke twat retard
0,The fuck is *proof* in a rape case?!? Like how do you want us to PROVE it. Fuck off.
1,@A1_Infinite fuck you u a fucking whore Lil bitch I don't even like u tbh
0,It must be amazing to be me
1,listen here dumb fucker you dont call rania “whore” and youre the only crazy bitch here😘 deactivate pls bc nobody c… https://t.co/FySbYz007a
0,When you see someone you know on tinder so you super like them and they never talk to you again 😐
0,"@zoeyebooks Ho, man, that was the prettiest girl I've ever seen."
1,When she says 'we can fuck but you have to wear a condom' https://t.co/4RpYtTv1Az
0,When she's rockin roast beef so you decide to play with it https://t.co/xECz1LJVpW
1,@ADIC33 Just look at her face..sorry women but look up CUNT and you will see this bitch face. If ever a woman to get punched JS😂😂
1,"@Nichiey_Okeyo @JOdhiambos okeyo, go rape your whore of a mother!"
0,@shauntpetro U Know what Never Mind bitch Slut i never even Liked yuo
1,@shanedawson NAMES BITCH AND ILL END THAT CUNT
0,@PIMPNITEYT @DmgChris @Woodsyy_ ty for the charizard pimp i mean really thank you sadly i was too late for the marshadow haha i mean really man ty :)
1,"Apparently, you /can/ turn a hoe into a housewife"
0,"If I'm only nice to you and don't insult you, I don't want to sleep with you"
0,"@PrideofGypsies Hey your awesome! We all make mistakes! If taken in context(your charater did that,) I do not believe you condone Rape."
1,you seem like the type to have a rape kink? — ummmm well ok bitch https://t.co/jASrWs51GP
1,"The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!"
1,@CIA To the whore who runs your shitshow. Go educate yourself as to why acting like a fucking political slut doesn'… https://t.co/e90AOWj3i5
0,@marklevinshow You seem hysterical. Screaming is not gonna make the Trump collusion with Russia less true. No matter the size of the font.
1,LOL.shut the fuck up ms 'NEVERWONAFIGHT' u a hoe skank slut cunt hypocritical BITCCH https://t.co/5n1vtNdCil
0,Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!
0,'You're the only one I'm talking to' https://t.co/Q6TLGRberM
0,Is DM you but apparently you don't respond to me anymore 💁🏼 https://t.co/fj4Pfi6Al8
0,This day is also known as 'national catch a sexual harassment charge day' https://t.co/C1CfcBQix1
0,Have you heard ‘Wavy Bassline Mix (HALLOWEEN SPECIAL)’ by The Skank Bank on #SoundCloud? #np https://t.co/MCAAVbSxJb
0,Thinking about my beautiful woman tina i love you ... And working in the hell hole
0,“not all men” but like... it’s a solid 78% of you guys
1,"What's the difference between your wife and your job? After 5 years, your job still sucks"
0,Well damn😭. Bitch said dwarf women lmaooooo https://t.co/wxzUxeQ0Yf
1,Anyways the big boobed bitch was also a lowkey whore but nobody knew except our mutual friend who had also told me what she had done
0,@realDonaldTrump You are a dumb cunt twit! When people start dying you should be tried for murder you asshole
1,My girl make my shit solid as a rock when she kiss me you hoes just not attractive 💀🤦🏾‍♂️🚮 https://t.co/plkshgcF32
1,Just when things are going good women will fuck it up. They're not happy unless there's turmoil #WomenSuck
1,@BetsyDeVos You are Satan's whore. Hell will welcome you.
0,@JenAshleyWright men are so stupid they can't tell the difference between a wink and rape!
1,@queensoverbitch and we're smarter than that bitch
0,Hole in one and you deserve for it.Congrats https://t.co/EXzIzEXWhM
1,a women without a man is like a car without an engine; it doesnt work.
1,@priya_ebooks Man: (harasses and stalks woman for months on end) Woman: WHY THE FUCK WONT U LEAVE ME ALONE Man: haha crazy bitch
0,#TheTalk is the typical sexist bigoted all-female show that berates males. End #misandry today! Men are fighting!! http://t.co/6n4V9kBtya
1,God doesn't hate gays he's just mad they found a loop hole in dealing with women
1,You've been dating for three days. 'I Love You' shouldn't even be in your vocabulary. #ClingyAssBitches #WomenSuck
0,https://t.co/lOjEyuOoNc #NYHitsRadio ♪ Glam Skanks - Bad Bitch by Glam Skanks ♪
0,@Gaelic_Norseman Excellent point Looney. Can we use this quote in our brochure? Let us know. Thanks for supporting our cause #maledominance
0,I was called a whore and slut and accused of doing all kinds of shit when I was definitely a whole virgin.
0,When you find a bag of drugs on the ground https://t.co/j8JcFgLCHP
1,I'm so fucking horny this morning and my big fat cock is so fucking hard need a horny cock sucking slut or whore to cum and suck me off
0,Was called a slut and a whore because I wore shorts to school during the summer. https://t.co/UZ4Rr17Gab
1,Girls Don't Poop... They just cry!
0,They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.
0,You know when you're fuckin someone and you'd rather be fuckin their best friend? That's the worst
0,"@yukisterben Yeah, you would probably want to do that, as most mobos don’t default to using the highest ram frequency supported."
0,"@__________Cas amen, man. would love to see you at one of our upcoming events. check out our account for more info. #MaleDominance"
1,Every time I hear a women slut-shame another women for what their wearing I can’t help but think “Bitch you wack as fuck.”
0,@jonoread @Davee8989 Fat cunt most likely made the hole lmao
0,When she's bitching at you for absolutely no reason and you're wondering why you ever left the single life https://t.co/WSXsWvQgYk
0,'Y'all are fucked up man. You wouldn't be doin this shit if I was white!' https://t.co/HhsCF2rHCJ
1,Her- where'd you learn to eat pussy like that? Me- https://t.co/GmipSRZ9sr
1,Asian girls have sideways vaginas #Fact
1,also keep my name out of ur hoe ass mouth I literally refer to u only as cunt and bitch
1,RT @taxo__: @Yourfuckboy1 @queensoverbitch Aye! Make your dreams come true! ...Go out there and suck a dick!😂😂
0,"@rosemcgowan 4/ unfailing respect and concern. The tired old narrative of 'hysterical', 'paranoid', 'crazy' women w… https://t.co/NSNnZI2aHZ"
0,Not about any girl who tries to pursue a guy who has a girlfriend. Skank
0,"Went from the last person I'd talk too, to the women I crave on the daily in all about 10 months. Life's really a bitch 🙂😂"
1,RAPE A BITCH MENTAL SHE FORCED TO THINK ABOUT ME JUHEARD
0,"Weekly Sunday tweet: Goodmorning to everyone except dick riding @raylewis and his Bitch ass president, staff and whoever else fucks with em"
0,you're no different from men who start with Not All Men every time a woman tweets men are trash
0,"@ablington Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture."
0,FUCK YOU HARVEY WEINSTEIN! Anyone who has suffered from rape and I mean all. Lock him up. I stayed silent for 24 hours. Going sue me HW?
0,@GEslave Woow.. You can smoke cigaret and suke May Dick ...😉😊
0,I'm not the one to let people profit on my back... I'll break yours and take what's mine 😘
0,@MasalaBai @saileenas @betwasharma Glaring deficiencies in healthcare ignored. Building stupid Ram mandir and statues are given prominence. UP is suffering from Sangh poison
1,Wanna be like u could be fucking working for him some day you fucking little slut
0,"It's what I do, it's who I am 😊"
1,Yes you're so hot but you've fucked black guys therefor you're ruined #SlittyBitches
1,They call it HB. I’m a hot bitch you a has been
1,Let me be crude for a minute. Davis women ultimately like dick and hard.
1,why this big fat ass ugly ass bitch like me 😭 she need to UNLIKE me!!!!! i love dick! tf
0,Darmian he's left footed mate don't you know that already you stupid cunt
1,Why did God create lesbians? So feminists couldn't breed
1,What's the polite way to say 'don't eat too much today cause I'm not tryin to get shit dick when I fuck you in the ass later'
1,This girl really think I’m dumb 😂 bitch I know you scam stop DM me about that shit
0,@BenWarrender1 I’ll report you for touching dogs dick
1,I want a bitch or whore or pig come to me now kik: mishalcoors #bitch #whore #ass #pussy #wine #beer #كيك #كك… https://t.co/NtSvUOrgJj
0,The 'I can't get a date so Ima just take one' starter pack https://t.co/sGd8AMm2LH
1,When you wait to have sex till you're married and you realize the pussy is garbage https://t.co/DklZm7dfXe
1,If the dick good she’s gonna agree to the “you my girlfriend now” statement off rip
0,"@JulianAssange Julian, you are currently hiding in a cupboard to avoid a rape allegation or two...."
1,Trynna look like a bad bitch with a side of hoe for homecoming.
1,When you're both a couple of filthy whores https://t.co/MgCHRRKHVq
0,"Dudes, We love all the RTs/Likes &; enjoy a few comments here/there. But cock pix &; writing novels under our pix/vids gets you blocked! 😠"
1,@naughtyohiobabe mmm perfect body and so am i am now come here girl i got a big cock for u to play with ;)
0,@DonaldJTrumpJr Such as in this case? Woman accusing @realDonaldTrump of child rape remains silent after threats https://t.co/w6sqtpFCBR
1,"@ToxicMickey2000 @WAX171 @smh @clementine_ford You see a lot of hysterical feminists on social media, but this one takes the cake."
0,@graysonslays marcos you skank hannah montana is my thinf
0,New to Twitter-- any men on here know what the process is to get #verified?
1,Woman that tell guys 'I just wanna be single for the summer.' are just trying to whore around. Don't come crying to us guys come Fall!
0,@Phoenixbaroque @SeaneCornYoga Here’s a genius idea : suggest that not all men are rapists and that not only women get raped?
1,Ugly bitches always got their shit on private with a profile pic that has 97462583047251538 filters on it
1,@BBHMMs fuck you you bitch hole
1,@Carflyy she's a woman. She can't help the fact that she sucks
0,The first time you get 100 likes on a post https://t.co/mYu0b6o4wp
0,When she tells you she likes guys that read... https://t.co/Hf31gxGE1O
1,"@GMA Woman ,you husband was right to love his country more then you and died for it ! What a low life disrespectful cunt I think you are !!!"
0,I'm such a little pussy ass bitch on my period what tha fook
0,"It's come to the point to where, when I see the word 'all' it pisses me off because NOT ALL MEN AMD WOMEN ARE THE SAME."
0,"Pro Tip- Don't go to Costco before 11am, that's when they put the free samples out"
1,"@Whackyrach @PennyRed Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance."
0,"If you really wanna know what someone you're fucking thinks about you, make them show you how you're stored in their phone..."
0,@AnYaMemories @juthee_alam @TheSomyaSeth How do you know baby boy. Baby ho gya kya
1,Mathematicians know best (women have your man translate these symbols for you if you're confused) #YesAllMen http://t.co/sgfPaYfGzE
0,When you realize tomorrow is Monday https://t.co/nIO6Qs5NY4
0,Cunt of the year qualifier. Blocked the path. A woman with a six month old kid in a pram had to walk in the road with traffic because of him https://t.co/kkcZ3EL28f
0,"If most of ur posts r abt how 'hoes', 'sluts', 'thots' or 'bitches' ain't shit, u SIR r a bitch and so is ur weak ass mom & absentee father."
1,Hoe just called me a Chauffeur bitch I'm a shuttle driver
0,@_celia_marie_ Whore? Really? Why don't you have some respect for women you asshole!
1,@DrewMikePodcast It kinda sounds like you run a house of skank over there. Mags stinks 😷 and dogs getting into the Halloween candy.
0,@nyvic26 And 4. I was calling you the sexist. Obviously. It applies to YOU. Don’t not all men me when you can’t eve… https://t.co/ZKePJasmB1
1,@LislAK @rosemcgowan @dailynation I've noticed. Not all men are raping or harassing women but unfortunately that's… https://t.co/Ezrko0knA2
0,"Not all women have weaves, some way not all men are dogs 😉 https://t.co/SnfK9yup4o"
1,"WHACKS AGAIN. 'Bitch, no the fuck you don't you damn skank.'"
1,Guys only have one heart so dont play with it.... But they have two balls so play with those #WomenSuck
1,"@MrRichardPowell They are nice. You mean, mean whore"
1,What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel. https://t.co/sEo9SBVrbk
0,@CaptainTibbins Thank you for supporting our cause Brandon!
1,Bitch people in petsmart are looking at me like I’m a crack whore https://t.co/dxu7SLQQtl
0,I can tell when your relationship is going well cause I don't hear from you
0,I sit here and wonder sometimes like what a man have to be going through to just want to rape a woman dude like it’s sick
0,My friends know better https://t.co/UROtGwsIlP
1,Told “that tight dress is what makes you a whore” 😍😍😍😍 https://t.co/A9K0J3pK9T
0,@kaylajmilligan But not all men are this dangerous. There are plenty of men's out here protecting woman no matter what
0,Bob Corker is a bitch boy sniveling cunt ass sore loser that throwing elitist BS all around trying to be relevant. https://t.co/Dq6d9BJGa3
1,These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will
1,@THFCJoshh @FortniteGame Good English you dumb cunt slober on my nob u Jew if you were playing I would fucking rape you cunt
1,I treat women like fuck toys cause that's all they are to me
0,"I find great peace in knowing at the end of the day, I'm the only one I truly trust"
0,"The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones"
1,"Remember, this the same bitch that was on FOX news saying rape culture was an attack on young men. Its her pussy be… https://t.co/BHvfpTMxyk"
0,Bri: you put in the hole- Me: *starts laughing like a child* Bri: *starts laughing* whoops
1,You don't go to parties with your significant other... You go to parties to try and get other peoples significant others #WomenSuck
1,retweet to end womens suffrage
0,I think it's fair to say that my cock and attitude have let me breeze through quite an amazing life
0,The list of people I'm going to kill when the 2017 First Annual Purge ensues https://t.co/C9eAyB70Gi
1,@SpIashMan can u report dogshit retard link me after u beg ur fucking terrible u foreign cunt u sound like a woman fucking funder
1,Women want to be equal so now they don't shave their legs??? Gross*
0,@HodgesMarla96 @ErinRobertson07 Well answer the question?!?! Did you get a dick?
0,"If you didn't fuck the bitch at the same time, are you really Eskimo brothers?"
1,@LaRoccaSpeaks sack up and talk to her pussy #WomenSuck
1,Aye @lostspecimen youre a fucking whore dont fucking speak to me again u fuckin peacock fake ass hoe
0,"@maleduckplural 😂at least now you know, not all men like this but maybe go a lil easier on the ones shooting with w… https://t.co/fk6RPVmxJV"
0,@benshapiro @JONEEFRY I cant believe you havent blocked that slimy skank yet
1,If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.
1,Retweet if you've ever been fucked over by a woman.... Who am I kidding? Of course you have! #WomenSuck
0,Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it
0,Goals AF https://t.co/dqTQ26GqZi
0,Don't ever apologize for knowing your worth... Even if you're worthless
0,People that know I'm blacked out drunk and still continue to text me are the real MVP
1,@xxxfurrygirl @AlwaysBeAPet101 I love playing with your ass will you rid my cock and I eat you out https://t.co/PyN97M8v37
0,@LakeShOwQueen Although you are a woman you make an excellent point. Thanks for the support #maledominance
0,"Look @ Smith's 'Ram'dom Act of Kindness. Have you submitted your Act Of Kindness yet? It's easy, fill out this form: https://t.co/ZsLcL6eIfw https://t.co/kT1HZFYbwN"
1,fuck cunts tellin ppl w strtched ears that theyll 'learn from their mistakes' BITCH IT AINT A MISTAKE IF THEY FEEL BEAUTIFUL DOING IT FUCKU
0,@alexandervoro14 stupid cunt.
0,k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz
0,"Stop asking me how many people I've slept with, your guess is as good as mine"
1,When you decide to trade your testicles in for a psychotic bitch https://t.co/o7r0N7bGAx
0,@BBCSport Garth crooks is a stupid fat Ozil looking cunt
0,How keyboard gangsters feel leaving their stupid ass comments https://t.co/IBox2gIyRc
1,I Love a woman in RED HEELS Big titted mother getting a cunt full of cum
0,"' men get angry and they are passionate and firm, women get angry & they are hysterical and emotional' @SophiaBush @SheSummitWeek #HowWeRise"
0,Relationships are like hangovers... They make me miserable AF
0,When someone goes on vacation and owes you money https://t.co/PsdlbksvTG
1,I SAID WHAT I SAID DELETE THAT BITCH YOU CANT BEAT MY ASS https://t.co/wSu2YqDStL
0,@watermeloser Also cunt hole is redundant
0,I hate when handicapped people park in regular spots... Who TF do they think they are?!
1,You are a fucking ugly bitch!shut the fuck up??????????????????????????????????????????????????????you just a ugly bitch!fuck you ??????????
0,Lets go down the Slate rabbit hole: Christina Cauterucci is a woman who seems to think men FALSELY accused of rape… https://t.co/XikXpQAVsd
1,"Ladies you want equal rights? Well in that case my lawn needs cutting, my car needs an oil change, and my ass needs wiping. #GetToIt"
0,"I can find humor and a silver lining in any situation, that's why I live an amazing life... You should try it"
1,@MichellePiper18 Did that cunt bag just blame #rape victims for the way they dress and/or act?! https://t.co/fYzp24L0to
0,@PeterNHess If you take dick off of the pizza you're erasing my history and heritage
0,Not all women are victims. Not all men are guilty of assault. - National Review https://t.co/OJT9EQmDrt
0,@KeithOlbermann You are a hysterical idiot. Someday you might realize it but I doubt it.
0,When you see one of your followers you wanna fuck on tinder https://t.co/GaPwG5anpb
1,@EmmaSlutWatson oh you dirty bitch me and my friends are going to fuck all your holes till you can't take no more… https://t.co/zx8MJn5oJb
1,@JustJared This trashy whore gold digger at again trying be something that makes her think shes good ughhh not happening hoe bag pos
1,@forevercellular yeah the stupid bitch
1,"If we text and I have a pic of your pussy, that's your profile pic in my phone."
1,"Women: 'started from the bottom, still here'"
0,"Anybody can dig a hole and plant a tree. But to make sure it survives, you have to nurture it, you have to suffer for it,jst lyk a wife."
1,Harvey: Ugh! Just disgusting. Pedro: Disgusting are the illuminati women because they were fucked up in every hole.
1,Then da cop decides to get in da car and try to make da girl suck his dick in da backseat for what reason Idk smh had to beat this nigga ass
0,RT @Scouse_ma: 😂😂😂 https://t.co/ueBm0enQzH
1,I Want Some Cunt Ass Bitches To Be Spice Girls W Me This Year
0,"RT: Woman who #accused nelly of #rape wants to drop charges. https://t.co/wGStiDydVm October 14, 2017 at 08:27AM #USSupportLLC Jason J Wat…"
0,@GenJohnFKelly @realDonaldTrump @bpolitics Fckin clown. You clearly haven't a fckin clue how economics works. Fckin inbred kunt.
1,My uncle Vern said women get their peiods because it's the only way God could get rid of some of their evil #womenareevil #evilwomen!!
1,@Vaes_Dothraki @TomiLahren suck my dick dumb bitch :)
1,Fuck you bitch. I'd fight you if I wasn't pregnant but your too big of a pussy to hit anyone cause all you do is run your mouth
0,When someone ugly slides in your DM.... Naked... https://t.co/A4ntqO7SZ4
0,I heard today from my uncle that if a woman is on her period and she goes into a pool the pool is no better than a toilet. DISGUSTING!!#
1,"It blows mine when a girl tells me to her talk during sex 'how this pussy feel, talk to me' ok bitch it's a C- and I'm trynna concentrate 😒"
0,@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach
0,"@AbiWilks you just contradicted yourself. not all men, not even a few."
1,@hiJaylaJolie That the only job a woman can have .. they the best at this job love ❤️ Dick Sucking
0,Just played: I Know I'll See You - A Place to Bury Strangers - A Place to Bury Strangers(Killer Pimp)
1,"Only men have a dick they can insert without consent, and women doing other shit. Not that women can't rape &amp; sexually harass either."
0,Handler is a skank covered in cheap makeup. I can tell you men do not like this woman or find her attractive at all. https://t.co/ANc4dUSt78
1,@pettylo_hoe BITCH TEXT ME
1,Only do much a man can take! Fuckin bitch cunts!
1,I hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve
0,"When women point out the shitty things men do n u say 'but not all men', u sound like a cop saying 'but not all cops'. Sound dumb don't it?"
1,@itsgabrielleu Women lie all the time about rape. It shocks me that when Hollywood women get old unwanted rape and… https://t.co/tMPuO3hKh1
0,Every time you say 'not all men' you are part of the problem. Claiming that telling men to step their game up only alienates good men is BS.
0,"@QuazRoodt Basically, Women are the chicks, & Woolies is the #notallmen crew."
0,Stop calling women whores! Crazy ass. https://t.co/HMc3Z47Zdu
0,When you think you're going on a date and she shows up with her bff and shakes your hand https://t.co/ccY04Dh6FA
0,If you hate fuckboys it's only cause you let one break your stupid little heart... Dumb dumb
1,@scorpiomel64 @lomadia @itsDanBull @seankent Chill your beans you crazy bitch just because you have a cunt doesn’t mean you resort straight to using it
1,It’s amazing how women with whore tendencies think they can solve a “God’s” cypher. You wish bitch! I bet those feet are like homeless toes!
1,LAUREL A CUNT AS BITCH FOR ABORTING !!! IDFK IF SHE REALLY DID BUT SHE TOLD HER DAD SO IM FUCKIN LIVIDDDDD
1,I'm on this new diet where I only eat pussy and ass from Friday to Sunday... It's going well
1,"@maisonmargieIas Wow that hoes aint shit, You deserve better dan that ugly whore brother"
1,@okaayythen bitch ass whore ass motherfucker
0,"If women say all men, don’t be an asshole and say ”Not all men”. Just man up, treat them with respect, let your... https://t.co/KneTTPq5ED"
0,RT @realDonaldTrump: 'You miss 100% of the shots you don't take.' -- Wayne Gretzky
0,"I️ used to say #NotAllMen but let’s be real. If you being honest, men be trash in a number of ways. And what’s wild… https://t.co/KGuuy2GgtQ"
0,@greatmooncalf It's true and it sucks. There really can't be 'a not all men' thing because... you can't tell and you can never know.
0,"Love is like a deep hole. When you fall into it, it's really hard to come out."
0,"@MollyReid_ I bet you were, you SKANK! 😭"
1,"@CyV_SW Wow mo cock got hard. Want to pull your panties down, push you against these door and let you feel my cock deep in your wet puss 😈"
1,Ever try to make a girl play video games? they are terrible. these are the skills they will need for the future. we're fucked.@
0,@foxboroughcc Remember you have to get the ball in the hole too. Have your fun pal!!! ;)
0,"RT @missbekasue: People with babies, keep posting about how shitty they are so I always feel good about never having any."
0,Mood GO HOME AND GET YA FUCKIN SHINE BOX
1,No one cares about you agta don't be so stupid bitch
0,The same men who start wailing saying 'WAAAAHHHH NOT ALL MEN OMG YOU BITCH IM NOT LIKE THAT' are the same POS I'm talking about
1,The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/
1,@CFTreyNada Would you want to be labeled a woman beater for the rest of your life by some crazy skank who’s pissed… https://t.co/d3ixX7FkgX
0,Vodka is my spirit animal
0,"@ThatSableGuy The movement is good, the underlying negativity behind not all men is stupid and bad.. but posts defaming all men is also bad"
1,Rape Culture is just another millenial myth made by bloggers and Instagram sluts.;;
1,@itschasex @beneathBlackMen You are such a lucky slut girl !!!! I envy you 🤤
0,Her- so what do you do for fun? Me- https://t.co/Ht22oFLqv2
