label,text
0,Life Hack- There are people that use DM's to simply have convo's with friends... And here I thought it was only for nudes & to line up sex
0,@Cobratate I tweeted the same views recently. The hysterical replies I received from feminist women & men was beyon… https://t.co/gXYrN7cg1i
0,@MartinBelam Maybe you could collectively subvert the #NotAllMen & start trolling them whenever one of these ‘think pieces’ pop up...?
1,"For the viewers who are unable to read a bio, this account is for pure entertainment. Its a joke, like woman's rights. #YesAllMen"
0,"@RepBarbaraLee Fuck off, you race pimp. #LiberalismIsAMentalDisorder"
0,"For all the cougars that keep hitting me up to fuck... You're out of my age range, hit this dude up instead https://t.co/2HgFCVx4C5"
0,"Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back."
1,"@gulbukhari Since u r a pathetic self claimed pseudo analyst, don’t bark before you r a bit clear on the subject. Bitch cum whore."
1,break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck
1,#TeenWolf #menstruafacts Question of the Day: When does a #feminist forget feminism? Answer: When the restaurant check hits the table.
0,"Retweeted Erisios StopTTIPCETA (@everian777): Not all men are bad, nor all women are bad. but the evil and good is It's behind a decision."
1,@MrGQ37 @politico keep calling her a bitch and a whore dude real grown up.
0,@Communism_Kills They probably do because it reminds them of the times when women had to stay in home & that's why they get hysterical lol.
0,@Gaurav220594 You whilst looking at ur cock 'where is it? Why is it so small?'
1,@eileenmdm @ldontgotanyhoes I hate you you fucking cunt bitch how fucking dare you I hope you wake up with mad cott… https://t.co/XXb8oWQuv9
0,When they tell you 'just be yourself' so you show them what a piece of shit you really are...
0,I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -
0,"@Werewolf_UK Have you tried obvious things like unplugging all but the bare minimum of devices, isolating RAM, switching slots/ports etc.?"
0,"Please rape my slut cunt and fill it up to the brim with thick, hot cum https://t.co/CCLu2S0dYH"
0,"see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SO… https://t.co/93k78jO1a2"
0,The savagery https://t.co/OMpWNvbUoA
0,"Made a post on Facebook about the stats of women being sexually assaulted. Go figure the “not all men” crowd popped up. No shit, bro."
0,When you and your girlfriend are so close that you're best friends.. So much so that you just wanna tell her about the other girls ur fuckin
1,I don't care what a bitch think or how a hoe feel 🆗🗣
1,You're ugly. Caking on makeup can't fix ugly. It just makes it worse!
0,How far can you go down the rabbit hole ?
1,Bitches are quick to put their height in their tinder bio.... Do me a favor and add your weight too...
0,"If Richard Stallman has 1 GB of RAM, and if you have 1 GB of RAM, Richard Stallman has more RAM than you."
0,@Los_eBooks So you're saying you /don't/ like how my cock looks in these panties?
0,So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA https://t.co/N0Bhgzo8S9
0,DRUDGE_REPORT: British actress becomes fifth woman to accuse of rape... https://t.co/tCErO1gyw0 #ycot #tcot #pjnet #conservative
1,Tryin to send that bitch back to her maker and if you got a daughter older than 15 I'ma rape her Take her... right there in front of you DMX
0,"We KNOW that not all men are rapists, but unfortunately 1 in 4 women and 1 in 6 men have experienced abuse....and that is TOO MANY VICTIMS."
0,@loserscas 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂
0,@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… https://t.co/pQAXm92M7f
1,"@Hambone108 no no, not people. WOMEN. They're not people."
0,I've been called a son of a whore and a cunt today already. It's not even 1 yet
0,I won't be satisfied until I'm so famous that I can't go out in public... Cause at least then I'll have a good excuse not to go out
0,@petite_royale Hmmm...... But you know it's not all men
0,"niggas get crafty with diff ways of saying “women do it too” or not all men. any variation will get you blocked, but the effort is funny."
0,Me after The Walking Dead season finale https://t.co/oGyqTsunXA
0,@lemmymat @BelAkinyii Hata maasai wako na aids you stupid son of a bitch. Luos are the ones who live lavish lifestyle in Kenya while u live like bedbugs. Puga
1,@WeirdLittleHen sorry for the language. but fuck me sideways did this cunt just say that. from what i see woman are… https://t.co/SzbunjH1RF
0,When you win the lesbian olympics https://t.co/8mdtFKk5sw
1,I want a bitch who gone rape me when she feening for the dick🤷🏽‍♂️
1,"No one gives less fucks than the guy that comments 'check your DM, ma' on bitches posts"
1,@SovereignCortez U DAM STUPID ASS HOLE THEY DON'T KILL ANIMALS IT FOR WOMEN WITH BREAST CANCER U DAM BITCH!!!!
1,"This bitch needs to get a life already, jobless skank go do something productive"
1,@JuliaHB1 Are you actually advocating making up claims of rape for personal gain??? That’s pretty vile (@lilyallen)
0,Best gift ever 😘 https://t.co/xdZL6RVWLU
0,@Jwillie54 thanks for the follow! DM for info about upcoming meetings and events #MaleDomination
1,"@E_Money9 @EdwerderRFA So triggered, its ok snowflake, you are the only bitch here. typical redneck inbred rape sup… https://t.co/mQVnUMGZu9"
1,"Shoutout to all you passive aggressive bitches... Go choke on a dick, bitch"
1,@shauna_m_miller DUMB CUNT STEALS FROM MY CAR GO TO HELL SLUT
0,@chiefrepublic1 @TandtheB LOL... they didn't applaud a rape threat.. .how long are you going to ride that shit?
0,When your best friend asks you where's a good place to hide a body https://t.co/515SZV8khs
0,@MCNMG @SethAbramson Says the woman who votes for rape enabling criminal and supports killing babies
0,"Just heard a brilliant response to 'not all men': 'You're right, it's not you - it's all of you.'"
1,@FrotoBag1 @artiequitter Most annoying cunt ever and I never call women that.
0,Happy birthday to you Naveen Patnaik Orissa CM Om Sai Ram Bhola Re Rock On 2
0,"Same cycle 'I'm so miserable now that she's gone' then 'she treated me like grabage, stupid skank' then 'I'm over it now' then repeat"
1,@AIIAmericanGirI @DroidKitty She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.
0,@eissolomon11 @NIVIsa4031 One upmanship between guys in private is hardly the same as women claiming rape.
1,Dream Molly is her own person and is ALWAYS a bitch &/ a slut 🤷🏻‍♀️ https://t.co/WfbIComPGv
0,"Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃 https://t.co/mxrna7BsyA"
0,@queensoverbitch stop controlling me!!!!! 😝😝😝😝😝 https://t.co/xOFq5t0oWM
1,Whenever I see a beautiful woman all I can think is how fun it'd be to beat her half to death and rape to pieces
0,@billshortenmp The man asked you a question. Make sure you answer it you weak bubble headed socialist union whore. https://t.co/t9G53v0ieD
0,Count on it https://t.co/ThQNtovafg
0,@abstex List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang
0,My whole life is a bunch of awkward situations strung together by alcohol
0,"To push it aside if you need too. And I know, not all men. But that doesn’t matter. Y’all know what I mean."
0,“Looks like you but in skank form” 😂
1,"@bocavista2016 What a skank whore she is, I see she's wearing Al Sharptons pimp hat, she must be one of his Hos."
0,Too bad you can't get abs from laughing at all the memes you steal... I'd have a six pack by now 😉
0,When you wanna eat your own ass https://t.co/HWwB7DafQm
1,Teaching a woman to drive is like teaching a rock to swim. #WomenSuck
0,ALOT Of U Bitches Show Me Y'all Momma Raised A WHORE #OnGang
1,FUUUCCKK! ASS BITCH CUNT FART!!! I CAN'T BELIEVE IT!!!!!!!
0,@JulianAssange @anna12061 Your a no nothing woman hating cunt Reliving you sad little hatred of your unloving mothe… https://t.co/1GwVHd3PG9
1,#PMLN is acting like a whore who incites people to rape her in order to use it as a victim card and earn relevance.… https://t.co/6gqQtLRvYG
1,I could say so much more so keep your skank of a mouth closed you little whore or things will only get worse for you ;)
1,"In my culture, that's a way of saying 'Suck a dick you bitch punk cunt'"
0,I want a fucking boyfriend who could feel comfortable telling me everything. Not some pussy ass skank bitch like yourself
1,my ‘friend’ who’s a bitch slut shamed one of the girls i work with today because she has a child
1,@movingfasternow @HadleyFreeman We needed a counter -balance for the rape apologists now? These hysterical women are… https://t.co/kjq4E1OuPz
0,Me- cusses out person for driving the wrong way in a parking lot Also me- drives wrong way in a parking lot
1,#MaleDominance let's get it trending!
1,Alcohol doesn't give you an excuse to be a whore. #WomenSuck
0,I love my bitch we be clowning I call her an my mom Facebook thots 😂 and she call me a Instagram slut 😅😂 bitch got me fucked up 🙄😙
1,Feminism is cancer. #TheRedPill is chemo. Burn those bitches away.!
0,"3. Ik 'not all men'. But if you feel the need to say that, you're missing the bigger picture, & putting the blame back on victims/survivors,"
1,she is our skank we r her guys we can fuck her that way she amost say please treat my like a whore honey https://t.co/csyoUOcBCA
0,"Isn’t it funny how people are so quick to slag you off behind a keyboard, but when they see you in person they run away😂"
0,When you see what you posted online when you were blackout drunk https://t.co/TMxDtdQoLj
1,Laying in my bed telling me not to suck your cock cause it smelled... we know why.. it was up some skanks arse before you came to mine
0,Johnny Castle loves always wet warm fuck hole of Rilynn Rae with tiny bottom and trimmed cunt https://t.co/K2XEWvdWhV
0,Still find it stupid how Zephiel wasn't even sucking dragon dick
1,#WomenAgainstFeminism #SomebodyToTris #MensHealth The #feminists are running scared. Men are fighting #feminism. http://t.co/DapbomSQnA
1,Y'all so quick to call a girl a thot meanwhile u eatin and raw dogging every bitch u can 😂
1,Like for one bitch you ain’t never let me not any nigga I know fuck u been a paid hoe and you didn’t get the $200 in Miami butch drown
1,What a hoe and a bitch nigga 😂😂
1,"Women have a hard time In stores understanding '3 for 5'...that means you have to get 3 not 2, or 6. The deal is '3 for 5' #FUCK"
0,When you're toasting your boy but you see your girl checkin a text https://t.co/O7E240Vgjr
1,god fucking shit cunt dammit bitch pretentious cock sucker..... I dropped my ice cream
1,@Millie__Weaver Fuck you slut bitch hoe! He aint giving a shit what you think
0,When the whole squads outfits are on point https://t.co/SbLjxccUce
1,Gonna be the sexiest Bat Woman in that bitch😈😈😈
0,One man can teach you that not all men are the same ❤️😍🔐 https://t.co/ljbq9nOpUa
0,How can you not engage? As enraging as it all is... fuck it all off I say. Turn off the power. Reset. Reboot. Escape the cunt booth.
0,If you ''Repeatedly'' Rape Stab Carry Acid Incite Murder you 'may' Go to Prison..what Fuckin Planet am i Living on...
0,"@Bill_Owen A moron thus probably thinks that rape is a form of aggressive romance. People this stupid don't merely exist, many have inordinate power DT"
0,When you stick it in the wrong hole on 'accident' https://t.co/KHAxEv48Bb
0,"I like to blog about masculinity, fascism, alternative ideas, heres my next account"
0,Daaaaaaamn white people... Back at it again with some more stupid shit https://t.co/xOWMzM4Y1X
0,Idk thems the rules. I don't make them I just spread awareness https://t.co/345tdJpLA3
1,@ashitudeprobs You know you can always block me right ? Or are you an attention whore ? Waiting for your feminist friends to get on line
1,Normal woman degenerates into a cunt. @din_stygge_faen @MongAliWha @pritch1963 @rightwhitesock @S4vi0urs https://t.co/66esGZ5JQ2
0,When you ask her what that mouth do https://t.co/zja9hrkPp4
0,"when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄"
1,Watching the ALCS from my mom's basement is truly a pleasure. Crawl back into your hole weak ass bitch https://t.co/RnvtnQAtt4
1,"Anyone would think that Julie Hartley-Brewer is jealous of rape victims, the way the vacuous, malicious cunt is going on about it."
0,"Neter Sesen Book 2 Verses 61 -62: Tehuti: 'Do not all men have a mind?' Sesen: ' Be cautious what you say, for I... https://t.co/k5Rz1ym2Zt"
0,@987Woody Thank you woody. I'm going to retweet this in the hopes that this will get back a-hole.
1,they gave the name of the bitch that was your mother and told me to rape her to have you
1,@chelseahandler @realDonaldTrump BITCH U NEED TO SHUT UR FUCKIN HOLE.. ENOUGH IS ENOUGH. #persist
1,@shanatrenee @kikikatt_ @tamikianicole @_aemart3 @GoodGollyMahli bitch that was same rape case from last year try again
1,Help us all The Bitch is back. I checked the hole she went in and covered it up. https://t.co/mpKHkIWC8S
0,"'Not all men are like that, its the ones you meet.' https://t.co/Qah3YNGJ5n"
1,You have a new guy every week.... I don't even floss that often. You have a fucking problem #WomenSuck
0,found out I’m a cunt & slut tonight so there’s that lmao
0,People- how long before your heart and liver give out on you from all the drinking and drugs? Me- https://t.co/DuYQTYliE6
0,She wanna be a stingray so bad https://t.co/2IDEUZPlYc
1,Female Logic: 'I HAVE to go through my hoe phase before I can become a real women and be in a relationship.'
0,But hey he's also the nigga that goes 'Not all men' when women are talking about how sexual abuse traumatizes them so it's expected
0,Friend- we should talk about what you did when you were drunk last night. Me- https://t.co/kEFs5wltsc
0,"What's 6 inches long, 2 inches wide, and drives women crazy? A $100 bill"
0,"@idubbbzJr @HadethR @toddysdobrik @zane You cunt, compare 25 million that rubius have versus the 5 million that David have"
1,"oh you want a name fight ! ❛ you stupid COCK loving slut ! ,you fucking WHORE ! how do you like that huh you little shit ! ❜"
0,A 10-year-old rape victim gave birth in India – and the girl was unaware that she was ever pregnant. https://t.co/ZKbGz5O2DP https://t.co/6Cqj4RLPZM
1,I've never been more ashamed to be a former democrat than I am now. Fuck u Hillary you stupid ass bitch whore cunt bitch
0,"No, they only speak up to tell women 'Not me, not all men, don't generalized us, I have never abused any woman' https://t.co/rZoi5QYokP"
0,MICHAEL IMMA FKN RIP YOU UP IF DONT STOP TAKING ALL THE INTERNET TO STREAM PORN OR ANIME &amp; STOP WALKIMG AROUND W YOUR ASS OUT YOU FAT CUNT
0,Person- hey can you... Me- ✋🏼 https://t.co/XmH629IcXE
1,get u a girl with a resting bitch face that only smiles at u
0,@TheIrishBlur Are you calling me a slut?
1,Hoes ain't shit I'll die happy lonely..... Kuz I'll be damn if I trust another bitch who don't make her own money.......
1,@McCaineNL @DawnHFoster @Mr_Considerate Think all the rape put a bit of a dampener of liberation tbf
0,"Until men have to be careful walking alone in broad daylight, you can sit down and stfu with this “but not all men” bs. #HimThough"
1,slut - derogatory term for a female who will fuck anyone for free ≠ whore - derogatory term for someone who fucks for money. just sayin.
0,When you see your first pair of titties https://t.co/PHKM3nsirM
0,Calling some one 'Dwight you ignorant slut' is the only thing that would make this day better https://t.co/13URMOg8w8
0,The woman who is accusing Nelly of rape wants to drop the investigation bc she thinks the system will fail her. This broke my heart... https://t.co/S06S6sxdFy
1,"@CatterzMang you drunken slut, come play overwatch"
0,"'aw, does the little slut love when mommy touches them? you're such a whiny mess right now. such a good whore for me, angel.'"
0,@JulianAssange Dude you’re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.
1,What a stupid cunt https://t.co/Wv1rVaId2D
0,Merica AF 💪🏼 https://t.co/4AQOWUssSq
0,#breakingnews #tech Got some bitcoin burning a hole in your digital wallet? And paradise on the mind? You could u… https://t.co/14A2SgqaYl https://t.co/pEqYqL4hJ3
0,RT @cyndatriII: #meninists #yesallmen http://t.co/qu8w6QoIv6
0,@kellyhamilton49 @BachynskiBomber @SethAbramson Says the woman who supports rape
1,"Your girl is a hoe, she fucked all my bros"
0,The whining never stops #YesAllMen http://t.co/Wn7nl6Xthe
0,@bryn_adams @natbenkowski #YesAllMen because... http://t.co/ldkaw3NCta
1,Dick em Dick em DOWN...DOWN...DOWN... I'll dick a bitch DOWN...DOWN...DOWN...
1,"Sorry bitch I’ll be a WHORE any damn day over that shit, gtfoh🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️ https://t.co/idsKvHMEiP"
1,"can grown women stop glorifying being a hoe, y'all don't realize the influence on the young bitches"
0,It's not the walk of shame if you truly give no fucks
0,@SantinaDiMaggio good girl
0,"@coffanoffski @angvaj you rly gonna say something sexist and then yell not all men? dude, take a seat. prove that n… https://t.co/cvFem2oQwo"
1,I just want you to be my girlfriend without being my 'girlfriend' so I can fuck other people and you can't... Is that too much to ask?
0,"You ever be talkin to someone that you really wanna fuck, then they say one thing and all of the sudden you have no desire to fuck at all?"
1,"You aint no shit, you lil' stupid ass bitch. #TuitSiMikeFueraDelGhetto"
0,@ChardGels Google your ass you Immature cunt.
0,A healthy amount of sperm https://t.co/Y1aPgCuink
1,@MidevaChristy youre just a shameless stupid cunt .get a life !!
1,Im not for abusing women but i swear to odin this bitch is about to have a permanant imprint of my fist in her face
0,"Taking of Salah for the Ox is like forcefully ramming a broom up your arse, just why would you do it #LIVMUN"
1,@Bubbleuwu Do I have to fight another bitch ass looking cunt today?
0,This is my most accurate understanding of religion https://t.co/REvULxiqST
1,@keenondevonte 😘😘 down bitch. That’s what women do. Provide for her man and put his head towards God when he have doubts. I love you 💙
0,@seanhannity Yes and you can take that kunt Snoop Dogg with him.
1,@Twitch_Pink @Greekgodx shut the fuck up bitch don’t talk to greek like that you whore go on chaturbate you dickhead
1,Stop tweeting about football. You're a girl and you opinion doesn't count.  #WomenSuck
1,@Guinz Stupid Skank !
0,"And if you make it past the shotgun in the hall Dial the combination, open the priest hole And if I'm in I'll tell you"
0,"@Jack U suspend acct of rape victim, but not some one who promises 'Hell&Fury the planet has never seen' = #NuclearWar. You are a #HYPOCRITE"
0,Help out! Give to 'Indian Women Need Instant Help Stop Rape &; Murders'. https://t.co/9GeOlF6dEG #generosity via @generosity
0,@whycloudfloat Yes you are right. I must save the philosophical stuff for others. Different people have different skills/roles.U are soldier
0,Her- what's for dinner Me- https://t.co/1LUR71iMU1
0,"@PMOIndia @narendramodi You are todays saibaba,lord krishna,god ram plz help me or i will commit suicide"
0,That's nothing new 🙄 https://t.co/lkXHwgSzK9
1,"@LisaBloom YOU ARE NO CHAMPION FOR WOMEN! YOU'RE A GREEDY, OPPORTUNISTIC ATTENTION WHORE! You should never work in law again! #weinsteinGate https://t.co/Cd9vgXDoZQ"
1,@HillaryClinton Why don’t you crawl back in your hole skank
0,When election will be near you will remember Sree Ram ! https://t.co/vD5QHujwZt
1,@JWMofficial don't even get me started on spandex! #WomenSuck
0,"@TshepiVundla When a man ejaculates inside the woman you love, he should be decent enough to marry. I hope that cunt proposed!!!"
0,"@DVATW I know you don't apply common sense, but common sense says no-one would be cautioned for rape is a successful prosecution was possible."
1,@Jedi_sluts I moan as I watch your perfect blue pussy descend upon my big dick.
1,@cockspit WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK
0,When someone brings a screaming kid into a restaurant and acts like nothing is happening https://t.co/EyMnI2ETTf
1,@RyanAFournier She's an uppity racist bitch and those women are stupid for being there and giving her the time of day.
0,Friend- do you have any plans this weekend? Me- https://t.co/EXBoT32MVV
1,"RT @Akhdre_: ""You too skinny, imma hurt you"" Girl  if you don't shut the fuck up and ride this dick. Imma be aight. I got Obamacare."""
1,"Says the bitch wit a HAT, WEAVE, & a FULL FACE, in her ICON.... lol fucc outta here you SEWER RAT, GUTTER SLUT, TRO… https://t.co/QmNBWN6uR7"
1,i'm finna block this hoe cus bitch u weird fr.
0,Oh You Cunt! It's 9:30AM
0,@MomoMischief got really excited hearing you on Rico’s stream only to find out you still aren’t streaming because of ram issues. ::lesigh::
1,"You are a LIAR and a FLOP, you skank hoe! Even Netflix doesn't want you LMAO https://t.co/LsSzhdO4kl"
1,"Would you rather the girl you’re fucking have nose as long as your dick, or her nipples? #weedthoughts #armsesh420"
0,Talent- Making people think I give a shit about their stupid fucking life
0,When you're out to dinner but you wanna make sure they know what set you claimin https://t.co/dN17nqnh28
1,"@lexxynichelle So this bitch blocked me but check her pinned tweet out, she is accusing men of rape on tumblr with… https://t.co/bX0V5V7kQU"
1,tf yall hoes so mad bc a bitch in harm's way everyday for
1,Do you really think it's hot to dance all over black guys? You've completely ruined your image for us humans #WomenSuck
1,Correct me if I'm wrong but don't all you bitches wanna be mermaids? How come no stink on social media for the mermaid emoji then?
0,Ever been so hungover that your stomach feels like it's eating itself
1,@aboyseth mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck
0,When your friend tells you they just got an android https://t.co/H3I7d0iCmF
0,It's about denial. And acting like I'm her hysterical lover when she is clearly the psycho stan of a random Bengali girl like me.
0,"@mattmfm Wrong, you slithering kunt."
1,@DonnaWR8 @realDonaldTrump You are a skank
1,isnt it just fkn dyno when one of ur ‘best pals’ turns oot to b a wee snake like off u go slither back 2 ur hole ya sly cunt x
1,literally you keep minseok’s name out of your dirty whore mouth you can shit talk me all you want you cunt but leave him alone.
1,Rape charges isn’t the way to get revenge you fuckin dumb bitch 😂👌🏼 You gonna get ya self locked up . Ya boy GOT THE PLUG😜
1,Why do people make snowmen instead of snowwomen? It's too hard to hollow out the head
0,"@PhilMphela You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch"
1,"Roses are red, violets are blue. You a bitch ass hoe, and yo momma one too. @sha_babyy17 Yeet"
0,@TRobinsonNewEra This women & lib -left like are suffering from hysterical blindness & they will be the death knell for United kingdom
1,I hate When girls don't wanna start anything cuz they don't wanna ruin your friendship I DIDNT WANNA BE FRIENDS FROM THE START #WomenSuck
0,JIN SAYS 'VOTE US ON MWAVE YOU HOE' :) https://t.co/7N8jutZWhk
0,When you come in from feeding the animals and your boyfriend has cut a massive hole out of the wall. 'I'm just seeing how it would look' 🤔
1,〝 Bitch fuck shit cunt who─ 〞 Okayyy..
0,@7allo Not all men are trash. But some are. Just like not all Muslims are terrorists. And not all women are prostitutes.
0,@TechDeals_16 The system will use what you give it. OS is designed to keep things in RAM instead of paging them out.
1,@CNN Hillary Clinton does give a shit about women that's why she lied again she is now keeping all the Harvey Weinstein money GREEDY BITCH
0,"Yeah, I text back in a timely manner... I'm about getting laid not playing games"
0,"So he called women who stuffed their faces fat, Jamie C a cunt and wanted to fuck Girls Aloud.. in 2002. BURN HIM AT THE STAKE #LooseWomen"
0,"@AJEnglish What do you expect, they were captive of Muslims following the Qur'an. It allows rape and murder of captive infidels. Read your own book and that it does."
0,"Hey ladies and men, rape, and sexual assault, etc of any sort is not acceptable in society. For those of you who commit these acts, pls die."
1,Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck
0,"@KeithOlbermann No, Keith, you should be next. Your hysterical girlie rants are pretty hilarious, I might miss them… https://t.co/7jKMaA4zAY"
0,When somebody tells me they're off work for Presidents' Day https://t.co/UmaYfEr4iF
0,Find jarring “Not all men are trash” some of us are good” “we love you Nubian queens” just shit up 😂😂
0,Shoutout to everyone that uses 'ur' instead of 'your' or 'you're' cause you're too stupid to know the difference
0,Can @RepWilson get an apology already? Sick of men claiming women are hysterical. https://t.co/yFx5F1kCf7
1,Bitches love arguing with me on Instagram K Michelle is a whore so let’s stop
1,@PennyRed @TIME This is not rape culture for fucks sake. It’s literally just a scumbag taking advantage of their position. Nothing new under the sun.
1,@M_AubScates97 Don’t talk shit on me when everyone calls you a whore too boo❤️
0,@Lin_Manuel Can you call my daughter today during AP history? It would be hysterical and historic. She may faint. Warned
0,"People don't scare me, my inability to be scared by people sometimes does tho"
1,I need some new Atl hoes for the summer... Where the Atl bitches at
0,CHECK OUT THIS STUPID HOE @SukioMachibot
1,it's sad to see a fine girl be a hoe😪
0,@officialKidluke truth
1,"@JuliaHB1 It's alright Julia, we already know how vile you are, no need to ram the point home"
0,"@murdo_fraser What a dick you are, do you think Westminster is doing a good job for the uk?"
1,I'm just as bitter as the day it happened. FUCK YOU! #GoDie #WomenSuck
1,Lifers wouldn't rape this sour faced cunt https://t.co/gJFqR3afAP
0,Fuck did rudiger do to deserve getting benched? Luiz was a stupid cunt in 2 games and deserved a ban. Doesn’t deserve back in
1,@letyourvoicego @frbidden1 BITCH I AIN'T NO HOE
0,When you see your friend that's in prison posting on Facebook... https://t.co/xvuC20qiFQ
1,"People in airport bars always wanna tell you their life stories... STFU Bill, IDGAF about your stupid daughter and whore wife"
1,Dont compare your self to me ! Cause im a bitch and your a slut ! 👊💪😏🌵
0,@GrantJKidney While the billions outside America love SNL and just point and laugh at the stupid cunt in the White House 😂😂😂
0,"@sfrantzman Maybe you guys haven’t heard of India? Google plz, world rape capital"
0,When the bartender cuts you off https://t.co/xDIT8RYNRu
0,Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.
1,@DavidJoBrexit Fucking cunt bitch has learned nothing from the election
0,a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE
1,@HillaryClinton shut up bitch no one fucking likes you! Suck start a shotgun worthless cunt
0,Heartbreak. The final heartbreak. Helps you see what the problem is. What you need to do to get better. I need to fill that hole.
1,@talipann bitch I'll beat your ass
1,@Steffersxoxo weird as fuck cuz women suck. #YouSuck
0,When you finally find yourself a sugar daddy and all your dreams come true https://t.co/EJSEjEHvfp
0,alright ms bugs life built headass now tell me how shes a skank bc apparently you you know my bestfriend better tha… https://t.co/X7lymZTXon
1,I like my women like I like my laptop .. on my dick
1,@dino_akin lol plot twist ..what if your girl is secretly a hoe 🤷🏽‍♂🤷🏽‍♂
0,People- why are you such an asshole? Me- https://t.co/hJhA9N2sQ9
1,@RayvenFlake - little skank!! People here might not realize what a masochistic little whore you are. *frost pushed… https://t.co/LfEJYHi8ie
1,I don’t really appreciate some of you that participated in “Fine Women Friday” ; This is my personal opinion though & your Granny a hoe...
1,Let me tell you something about you that you don't know! #OkayBitch #WomenSuck
0,"@PrideofGypsies a bunch of people who can’t separate a character you play, from the real world, are moaning that you “glamourise rape”, ugh!"
0,When you're trying to text your fuckboy but your boyfriend won't stop looking over your shoulder https://t.co/eijg9AIMqW
1,My grandpa once told me 'The only bitch that matters is my DOG' and I've stood by that my whole life. #BitchesAreDogs #DogBitch #Ihatewome
0,Fish tacos 😛 https://t.co/spmXFclMkx
1,@taylornikola I would give you some lovin back but I'm just here to point out where women fuck up. But thanks <3 #WomenSuck
0,When your friend offers to help spice up your relationship out of the blue https://t.co/FU6czZTDWT
1,"No bitch you don't look like a model, nor will you ever. So stop saying youre ugly so people will call you pretty! #AttentionWhores"
0,Some of y'all should stop posting stories before people realize how annoying and unfunny you really are... Fuck around and lose followers
0,"@nsilverberg I actually would love to go on a head to head debate with you to to show you not all Men are like this, you know with facts!"
0,"Friend- she's cool, you should keep this one around Me- https://t.co/Ii4QYJolR9"
1,You are so hot but you're a bitch so that cancels out your hotness! #WomenSuck
0,"@KTRTRS Nice DP Ram sir.......None other than you is the best brand ambassador of New shining TELANGANA....jai Telangana - from. Sameer Nawaz. (Jubilee hills Constituency, Hyderabad)"
1,like damn bitch if youre hungry shut the fuck up and eat im trying to sleep!!!
0,Before you call a woman a bitch make sure you aren’t a flea
1,That one cock blockin ass bitch you can never get past https://t.co/38eLMkQp5f
0,Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #appliance… https://t.co/BLKaWIvcAD
0,"Nelly's rape accuser says she wants the case dropped: The woman who accused rapper, Nelly of rape, has refused to… https://t.co/KOlQAorwkr https://t.co/grhnsn7YgO"
1,Your mood changes more than the price of gas #WomenSuck
0,"“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”"
0,Nah If i kiss my girl my dick gonna get hard &; im tryna fck 🤷🏻‍♀️ You sleep !! https://t.co/4KNYEJAaB5
0,@ValerieInsinna I thought the whole movie is about gaslighting/making women think they're hysterical/generally deny… https://t.co/daf33LyJZ7
1,Tonight is the Victoria's Secret fashion show.. Let the female tweets begin about how they wish their bodies were as good! #WomenSuck
1,@DunneHavocMark @Beauty__Shot Oh nvm i didn't know omega & okada was in a pic together bitch fuck you slutbag whore cunt
0,When your girl tryna be slick and get the password to your phone https://t.co/CdJdo1ZmM6
1,"Perhaps it's true that #notallmen are sexual predators, but all women are potential prey. https://t.co/IpC3VNJMH3"
1,@Tahshaun1738 Bitch Biggs ass hole
1,"Can’t help if i want to body slam you cause you’re a dumb bitch. Yeaaaa, I remember you rude customer. Spotted at the gym. 😡"
0,When someone with stank breath tries talking to you https://t.co/ASyQxZrM3u
0,My mum & dad fired me when I was 2. Didn’t make me bitter & twisted the fucking slag whore gay cunts #TheApprentice… https://t.co/93xWQ3hpld
0,"honey, it's not you vs. skank. It's you versus EVERY skank. It's like she's a mighty Spartan warrior but there's a… https://t.co/hPmR9agoV3"
1,@femfreq But how can they be raped if no men are there to rape them?
0,Talent- Making people feel way more comfortable with me than they should be
